;rank;population_name;population_size;sample_name;sample_size;sample_mean
109;109;Population 600;600;sample_109;455;-0.05171936912111726
110;110;Population 600;600;sample_110;460;0.0033620317934115306
111;111;Population 600;600;sample_111;465;0.03061787216379161
112;112;Population 600;600;sample_112;470;-0.019228022151284205
113;113;Population 600;600;sample_113;475;0.04563243761531999
114;114;Population 600;600;sample_114;480;0.06024309756360446
115;115;Population 600;600;sample_115;485;0.03653658888641457
116;116;Population 600;600;sample_116;490;0.038379630994909215
117;117;Population 600;600;sample_117;495;0.10623440428400302
118;118;Population 600;600;sample_118;500;0.07788984498122455
119;119;Population 600;600;sample_119;505;-0.0207889085482753
120;120;Population 600;600;sample_120;510;0.08501936854296378
121;121;Population 600;600;sample_121;515;0.034463708996970766
122;122;Population 600;600;sample_122;520;-0.012888803347816894
123;123;Population 600;600;sample_123;525;-0.0040674606821913244
124;124;Population 600;600;sample_124;530;0.11600867829317123
125;125;Population 600;600;sample_125;535;0.09640504730117112
126;126;Population 600;600;sample_126;540;-0.014589002755600761
127;127;Population 600;600;sample_127;545;-0.05783701977143334
128;128;Population 600;600;sample_128;550;-0.002676683052217748
129;129;Population 600;600;sample_129;555;0.006094735361862909
130;130;Population 600;600;sample_130;560;0.051972117658291586
131;131;Population 600;600;sample_131;565;-0.007988013586638807
132;132;Population 600;600;sample_132;570;0.0706843279149629
133;133;Population 600;600;sample_133;575;0.006354911744615642
134;134;Population 600;600;sample_134;580;0.010190525298450593
135;135;Population 600;600;sample_135;585;0.10889880042692214
136;136;Population 600;600;sample_136;590;0.007055639316725877
137;137;Population 600;600;sample_137;595;0.013747563360295464
138;138;Population 1100;1100;sample_138;5;0.19025005777710782
139;139;Population 1100;1100;sample_139;10;-0.37748603727384555
140;140;Population 1100;1100;sample_140;15;0.2767592567540804
141;141;Population 1100;1100;sample_141;20;-0.006858815413172048
142;142;Population 1100;1100;sample_142;25;0.03213500334409594
143;143;Population 1100;1100;sample_143;30;0.12213695184550308
144;144;Population 1100;1100;sample_144;35;-0.163211659227901
145;145;Population 1100;1100;sample_145;40;0.17779418789466958
146;146;Population 1100;1100;sample_146;45;-0.20380445973621017
147;147;Population 1100;1100;sample_147;50;-0.13718223885077616
148;148;Population 1100;1100;sample_148;55;0.16932337773219805
149;149;Population 1100;1100;sample_149;60;0.0720317117143965
150;150;Population 1100;1100;sample_150;65;-0.0874779715257551
151;151;Population 1100;1100;sample_151;70;0.0326471714999101
152;152;Population 1100;1100;sample_152;75;0.032961122584480765
153;153;Population 1100;1100;sample_153;80;0.11958186357159081
154;154;Population 1100;1100;sample_154;85;0.10070756053436453
155;155;Population 1100;1100;sample_155;90;-0.014906143525016357
156;156;Population 1100;1100;sample_156;95;0.014098650253719406
157;157;Population 1100;1100;sample_157;100;-0.05981974106578956
158;158;Population 1100;1100;sample_158;105;0.07891465552445076
159;159;Population 1100;1100;sample_159;110;-0.05599259774708954
160;160;Population 1100;1100;sample_160;115;0.1758585995777583
161;161;Population 1100;1100;sample_161;120;-0.004962109767935352
162;162;Population 1100;1100;sample_162;125;0.03761043939217284
163;163;Population 1100;1100;sample_163;130;0.0859622762999489
164;164;Population 1100;1100;sample_164;135;0.19990520336496873
165;165;Population 1100;1100;sample_165;140;0.05187952861667544
166;166;Population 1100;1100;sample_166;145;0.008263595366502818
167;167;Population 1100;1100;sample_167;150;-0.065424209174583
168;168;Population 1100;1100;sample_168;155;-0.09188962768560163
169;169;Population 1100;1100;sample_169;160;0.060054001034948123
170;170;Population 1100;1100;sample_170;165;-0.049369236947639575
171;171;Population 1100;1100;sample_171;170;-0.08759923013778105
172;172;Population 1100;1100;sample_172;175;-0.011649190639052122
173;173;Population 1100;1100;sample_173;180;-0.020637148333976056
174;174;Population 1100;1100;sample_174;185;-0.012995057224411976
175;175;Population 1100;1100;sample_175;190;0.028989573501684313
176;176;Population 1100;1100;sample_176;195;-0.05350816991128088
177;177;Population 1100;1100;sample_177;200;0.1277304807943132
178;178;Population 1100;1100;sample_178;205;-0.01127028772706861
179;179;Population 1100;1100;sample_179;210;-0.019764297814481413
180;180;Population 1100;1100;sample_180;215;0.02002395808097239
181;181;Population 1100;1100;sample_181;220;-0.03199924505227708
182;182;Population 1100;1100;sample_182;225;0.04792710734611486
183;183;Population 1100;1100;sample_183;230;0.019533872040078212
184;184;Population 1100;1100;sample_184;235;-0.06332370877877157
185;185;Population 1100;1100;sample_185;240;-0.0549221943891531
186;186;Population 1100;1100;sample_186;245;0.02131053048347429
187;187;Population 1100;1100;sample_187;250;0.06318171807620279
188;188;Population 1100;1100;sample_188;255;-0.07285142883843274
189;189;Population 1100;1100;sample_189;260;-0.02743163058945104
190;190;Population 1100;1100;sample_190;265;0.07757080496551448
191;191;Population 1100;1100;sample_191;270;0.09120380974411693
192;192;Population 1100;1100;sample_192;275;0.04737795133873392
193;193;Population 1100;1100;sample_193;280;0.09970038816704976
194;194;Population 1100;1100;sample_194;285;0.05999588278126563
195;195;Population 1100;1100;sample_195;290;0.029268689353411766
196;196;Population 1100;1100;sample_196;295;-3.068716358750593e-05
197;197;Population 1100;1100;sample_197;300;-0.07201686875550443
198;198;Population 1100;1100;sample_198;305;-0.008432811920956108
199;199;Population 1100;1100;sample_199;310;-0.03688418238306854
200;200;Population 1100;1100;sample_200;315;0.11829128222829462
201;201;Population 1100;1100;sample_201;320;0.04283970330263105
202;202;Population 1100;1100;sample_202;325;0.10512398249002226
203;203;Population 1100;1100;sample_203;330;0.02388168996477387
204;204;Population 1100;1100;sample_204;335;0.021076866461293815
205;205;Population 1100;1100;sample_205;340;7.797236849779243e-05
206;206;Population 1100;1100;sample_206;345;0.11723058663959716
207;207;Population 1100;1100;sample_207;350;-0.009311658025706642
208;208;Population 1100;1100;sample_208;355;0.016757139007043162
209;209;Population 1100;1100;sample_209;360;-0.024210504622221567
210;210;Population 1100;1100;sample_210;365;0.0322696447925721
211;211;Population 1100;1100;sample_211;370;0.06908107673893511
212;212;Population 1100;1100;sample_212;375;0.061359838852219656
213;213;Population 1100;1100;sample_213;380;0.07230847784997972
214;214;Population 1100;1100;sample_214;385;0.05226836626333462
215;215;Population 1100;1100;sample_215;390;0.09933555852008683
216;216;Population 1100;1100;sample_216;395;-0.07742055539395748
217;217;Population 1100;1100;sample_217;400;-0.007264919845524729
218;218;Population 1100;1100;sample_218;405;0.07216030115100924
219;219;Population 1100;1100;sample_219;410;0.004528416631029733
220;220;Population 1100;1100;sample_220;415;-0.05718941604359815
221;221;Population 1100;1100;sample_221;420;0.05501131858271559
222;222;Population 1100;1100;sample_222;425;-0.02356093216558227
223;223;Population 1100;1100;sample_223;430;0.06217467245103622
224;224;Population 1100;1100;sample_224;435;-0.008272265581602132
225;225;Population 1100;1100;sample_225;440;-0.010634396703893743
226;226;Population 1100;1100;sample_226;445;0.017698262320886997
227;227;Population 1100;1100;sample_227;450;0.09438256847162407
228;228;Population 1100;1100;sample_228;455;-0.006266118103767759
229;229;Population 1100;1100;sample_229;460;0.033186895758511865
230;230;Population 1100;1100;sample_230;465;-0.033867669942085815
231;231;Population 1100;1100;sample_231;470;0.014578854724821712
232;232;Population 1100;1100;sample_232;475;-0.008874162731944432
233;233;Population 1100;1100;sample_233;480;0.0632771568135963
234;234;Population 1100;1100;sample_234;485;0.042428618297355725
235;235;Population 1100;1100;sample_235;490;0.012071210290010417
236;236;Population 1100;1100;sample_236;495;0.0008911909552973566
237;237;Population 1100;1100;sample_237;500;0.013800163160588767
238;238;Population 1100;1100;sample_238;505;0.03481365997613517
239;239;Population 1100;1100;sample_239;510;-0.014384080311159555
240;240;Population 1100;1100;sample_240;515;0.033367466783091056
241;241;Population 1100;1100;sample_241;520;0.0018410065699917015
242;242;Population 1100;1100;sample_242;525;0.0391736802003604
243;243;Population 1100;1100;sample_243;530;-0.028538225573636642
244;244;Population 1100;1100;sample_244;535;0.0568916270756532
245;245;Population 1100;1100;sample_245;540;0.08687981593630782
246;246;Population 1100;1100;sample_246;545;-0.027935605149977238
247;247;Population 1100;1100;sample_247;550;-0.02145444437027316
248;248;Population 1100;1100;sample_248;555;0.03639807341038414
249;249;Population 1100;1100;sample_249;560;0.01721051162459724
250;250;Population 1100;1100;sample_250;565;0.020845195808365753
251;251;Population 1100;1100;sample_251;570;0.031073281234009473
252;252;Population 1100;1100;sample_252;575;-0.018873444020368273
253;253;Population 1100;1100;sample_253;580;-0.01671741996299928
254;254;Population 1100;1100;sample_254;585;0.02977260570241768
255;255;Population 1100;1100;sample_255;590;0.01879712705238468
256;256;Population 1100;1100;sample_256;595;0.041262294549042816
257;257;Population 1100;1100;sample_257;600;0.01434798188686299
258;258;Population 1100;1100;sample_258;605;0.006059451779282255
259;259;Population 1100;1100;sample_259;610;-0.05896470199258525
260;260;Population 1100;1100;sample_260;615;0.03644385587512084
261;261;Population 1100;1100;sample_261;620;0.04498383318596968
262;262;Population 1100;1100;sample_262;625;0.07281095743492613
263;263;Population 1100;1100;sample_263;630;0.041095988034303484
264;264;Population 1100;1100;sample_264;635;0.06901542576417831
265;265;Population 1100;1100;sample_265;640;0.011370543346635667
266;266;Population 1100;1100;sample_266;645;-0.021557024619209938
267;267;Population 1100;1100;sample_267;650;-0.004750570460541665
268;268;Population 1100;1100;sample_268;655;0.02998836142005619
269;269;Population 1100;1100;sample_269;660;0.03570735934395072
270;270;Population 1100;1100;sample_270;665;-0.025056008579269096
271;271;Population 1100;1100;sample_271;670;0.006818255318464643
272;272;Population 1100;1100;sample_272;675;0.015186686731027898
273;273;Population 1100;1100;sample_273;680;-0.030601035614732913
274;274;Population 1100;1100;sample_274;685;0.0010369717956937295
275;275;Population 1100;1100;sample_275;690;-0.004283114974372079
276;276;Population 1100;1100;sample_276;695;-0.03471207508114446
277;277;Population 1100;1100;sample_277;700;0.027987120916143367
278;278;Population 1100;1100;sample_278;705;0.02676904766021672
279;279;Population 1100;1100;sample_279;710;0.010246694306295477
280;280;Population 1100;1100;sample_280;715;-0.0004646187458865308
281;281;Population 1100;1100;sample_281;720;0.019121510610629146
282;282;Population 1100;1100;sample_282;725;0.04090153809610457
283;283;Population 1100;1100;sample_283;730;0.011816591443356691
284;284;Population 1100;1100;sample_284;735;-0.009614583080391887
285;285;Population 1100;1100;sample_285;740;-0.034007582475433284
286;286;Population 1100;1100;sample_286;745;-0.02084803911148505
287;287;Population 1100;1100;sample_287;750;0.0075430765662892986
288;288;Population 1100;1100;sample_288;755;-0.00722768608356719
289;289;Population 1100;1100;sample_289;760;-0.04463799104272226
290;290;Population 1100;1100;sample_290;765;0.022434409061627195
291;291;Population 1100;1100;sample_291;770;0.009841101232923971
292;292;Population 1100;1100;sample_292;775;0.05145184628538689
293;293;Population 1100;1100;sample_293;780;-0.03885107923183355
294;294;Population 1100;1100;sample_294;785;0.005493726008530788
295;295;Population 1100;1100;sample_295;790;0.008282044924297887
296;296;Population 1100;1100;sample_296;795;0.016867213235516168
297;297;Population 1100;1100;sample_297;800;0.0029606057154214827
298;298;Population 1100;1100;sample_298;805;-0.0035255696853997366
299;299;Population 1100;1100;sample_299;810;0.017902141087796163
300;300;Population 1100;1100;sample_300;815;-0.0037692608652635773
301;301;Population 1100;1100;sample_301;820;-0.04551563153695576
302;302;Population 1100;1100;sample_302;825;0.028180335640428572
303;303;Population 1100;1100;sample_303;830;0.051509554886340035
304;304;Population 1100;1100;sample_304;835;0.029884497321335725
305;305;Population 1100;1100;sample_305;840;-0.020029473306086298
306;306;Population 1100;1100;sample_306;845;0.057032901198558084
307;307;Population 1100;1100;sample_307;850;-0.06732905965214593
308;308;Population 1100;1100;sample_308;855;-0.00867354458399047
309;309;Population 1100;1100;sample_309;860;0.03497697431243223
310;310;Population 1100;1100;sample_310;865;0.04652012115225514
311;311;Population 1100;1100;sample_311;870;0.024689661948547367
312;312;Population 1100;1100;sample_312;875;0.03444660282059723
313;313;Population 1100;1100;sample_313;880;0.025485548210021435
314;314;Population 1100;1100;sample_314;885;0.07379016572885487
315;315;Population 1100;1100;sample_315;890;0.025068669937303605
316;316;Population 1100;1100;sample_316;895;0.011325215559999241
317;317;Population 1100;1100;sample_317;900;0.07723789592478053
318;318;Population 1100;1100;sample_318;905;0.031246893949028392
319;319;Population 1100;1100;sample_319;910;0.009131660051789045
320;320;Population 1100;1100;sample_320;915;0.019318765944914027
321;321;Population 1100;1100;sample_321;920;0.010730018895899952
322;322;Population 1100;1100;sample_322;925;0.012248301142878032
323;323;Population 1100;1100;sample_323;930;0.011316142331073836
324;324;Population 1100;1100;sample_324;935;0.0592727807074937
325;325;Population 1100;1100;sample_325;940;0.05881059081721727
326;326;Population 1100;1100;sample_326;945;0.003057056495607407
327;327;Population 1100;1100;sample_327;950;0.03798529752359134
328;328;Population 1100;1100;sample_328;955;-0.016365515796500123
329;329;Population 1100;1100;sample_329;960;-0.030222762175321213
330;330;Population 1100;1100;sample_330;965;0.08569083902148202
331;331;Population 1100;1100;sample_331;970;-0.02576395952778628
332;332;Population 1100;1100;sample_332;975;-0.02898722131600735
333;333;Population 1100;1100;sample_333;980;0.031900656128112395
334;334;Population 1100;1100;sample_334;985;0.06594700902246536
335;335;Population 1100;1100;sample_335;990;0.049320678593038764
336;336;Population 1100;1100;sample_336;995;0.029670640481850922
337;337;Population 1100;1100;sample_337;1000;0.045980288680110275
338;338;Population 1100;1100;sample_338;1005;0.057970307531001505
339;339;Population 1100;1100;sample_339;1010;0.03190348143007676
340;340;Population 1100;1100;sample_340;1015;-0.03784458888241289
341;341;Population 1100;1100;sample_341;1020;0.06415568504742324
342;342;Population 1100;1100;sample_342;1025;0.016264992480590084
343;343;Population 1100;1100;sample_343;1030;0.011374277534021022
344;344;Population 1100;1100;sample_344;1035;-0.023693703134725127
345;345;Population 1100;1100;sample_345;1040;-0.003769009314329496
346;346;Population 1100;1100;sample_346;1045;0.006309442051970319
347;347;Population 1100;1100;sample_347;1050;0.09017165623463706
348;348;Population 1100;1100;sample_348;1055;0.021683928326148922
349;349;Population 1100;1100;sample_349;1060;0.043897548265029535
350;350;Population 1100;1100;sample_350;1065;0.035728105513288616
351;351;Population 1100;1100;sample_351;1070;0.011438705075010543
352;352;Population 1100;1100;sample_352;1075;0.008211282994727126
353;353;Population 1100;1100;sample_353;1080;-0.006177728320637629
354;354;Population 1100;1100;sample_354;1085;0.0662210167142887
355;355;Population 1100;1100;sample_355;1090;0.0526178693142723
356;356;Population 1100;1100;sample_356;1095;0.026112955882479593
357;357;Population 1600;1600;sample_357;5;0.8132195197408741
358;358;Population 1600;1600;sample_358;10;0.04023490120212103
359;359;Population 1600;1600;sample_359;15;-0.1542886655186903
360;360;Population 1600;1600;sample_360;20;0.10494518832406648
361;361;Population 1600;1600;sample_361;25;-0.3913194689068555
362;362;Population 1600;1600;sample_362;30;0.11341239893279971
363;363;Population 1600;1600;sample_363;35;-0.03465336917158522
364;364;Population 1600;1600;sample_364;40;-0.08151527209179577
365;365;Population 1600;1600;sample_365;45;-0.03127825756512596
366;366;Population 1600;1600;sample_366;50;0.06675121141529067
367;367;Population 1600;1600;sample_367;55;-0.03348280388821813
368;368;Population 1600;1600;sample_368;60;0.27135382713361106
369;369;Population 1600;1600;sample_369;65;0.10647102384189253
370;370;Population 1600;1600;sample_370;70;0.19455064540929823
371;371;Population 1600;1600;sample_371;75;0.20480473437668456
372;372;Population 1600;1600;sample_372;80;0.18408205056046675
373;373;Population 1600;1600;sample_373;85;-0.1875070625300363
374;374;Population 1600;1600;sample_374;90;0.08199851989786602
375;375;Population 1600;1600;sample_375;95;0.08535520953452236
376;376;Population 1600;1600;sample_376;100;0.05912890051329174
377;377;Population 1600;1600;sample_377;105;0.05688215504433818
378;378;Population 1600;1600;sample_378;110;0.006244345755368803
379;379;Population 1600;1600;sample_379;115;-0.10155578405668725
380;380;Population 1600;1600;sample_380;120;-0.0546129169859979
381;381;Population 1600;1600;sample_381;125;-0.05481597746602027
382;382;Population 1600;1600;sample_382;130;-0.0070880398117302785
383;383;Population 1600;1600;sample_383;135;0.004327048606520829
384;384;Population 1600;1600;sample_384;140;-0.12731984246640282
385;385;Population 1600;1600;sample_385;145;-0.020199976340302243
386;386;Population 1600;1600;sample_386;150;0.060473583704852674
387;387;Population 1600;1600;sample_387;155;0.10891073098703458
388;388;Population 1600;1600;sample_388;160;-0.01340154736665532
389;389;Population 1600;1600;sample_389;165;0.08706813778147594
390;390;Population 1600;1600;sample_390;170;0.12313662801316853
391;391;Population 1600;1600;sample_391;175;-0.14941522531143586
392;392;Population 1600;1600;sample_392;180;-0.053112932430525055
393;393;Population 1600;1600;sample_393;185;0.015265854101031758
394;394;Population 1600;1600;sample_394;190;0.040720956723789774
395;395;Population 1600;1600;sample_395;195;-0.11050665633142875
396;396;Population 1600;1600;sample_396;200;0.019587949763848728
397;397;Population 1600;1600;sample_397;205;0.1799763480262334
398;398;Population 1600;1600;sample_398;210;0.11973441888784953
399;399;Population 1600;1600;sample_399;215;0.009933304399998134
400;400;Population 1600;1600;sample_400;220;-0.04873305047458038
401;401;Population 1600;1600;sample_401;225;-0.1393479848395554
402;402;Population 1600;1600;sample_402;230;0.06237811929658046
403;403;Population 1600;1600;sample_403;235;0.013491285358199328
404;404;Population 1600;1600;sample_404;240;0.06782201023317631
405;405;Population 1600;1600;sample_405;245;0.0036518630745122796
406;406;Population 1600;1600;sample_406;250;-0.10977914656492413
407;407;Population 1600;1600;sample_407;255;0.008065126921778035
408;408;Population 1600;1600;sample_408;260;-0.015526896990500492
409;409;Population 1600;1600;sample_409;265;-0.07838312428117723
410;410;Population 1600;1600;sample_410;270;-0.06320977292412117
411;411;Population 1600;1600;sample_411;275;-0.09927636991263487
412;412;Population 1600;1600;sample_412;280;0.06266821064350783
413;413;Population 1600;1600;sample_413;285;0.06374305946247946
414;414;Population 1600;1600;sample_414;290;0.08788775021249522
415;415;Population 1600;1600;sample_415;295;-0.020334555018925088
416;416;Population 1600;1600;sample_416;300;0.05393700678631679
417;417;Population 1600;1600;sample_417;305;-0.0035363014588248505
418;418;Population 1600;1600;sample_418;310;-0.0018487556808759608
419;419;Population 1600;1600;sample_419;315;0.14457227566606795
420;420;Population 1600;1600;sample_420;320;0.04065911467987053
421;421;Population 1600;1600;sample_421;325;-0.0864679683320225
422;422;Population 1600;1600;sample_422;330;0.010415668713079597
423;423;Population 1600;1600;sample_423;335;0.04441996052215756
424;424;Population 1600;1600;sample_424;340;-0.047519252051195955
425;425;Population 1600;1600;sample_425;345;0.020509031339741534
426;426;Population 1600;1600;sample_426;350;0.00020309074250102454
427;427;Population 1600;1600;sample_427;355;0.02038151648219706
428;428;Population 1600;1600;sample_428;360;0.0015790148637782227
429;429;Population 1600;1600;sample_429;365;-0.0029348222562186046
430;430;Population 1600;1600;sample_430;370;0.0034889041757231298
431;431;Population 1600;1600;sample_431;375;-0.018348927120617125
432;432;Population 1600;1600;sample_432;380;0.03967555077247222
433;433;Population 1600;1600;sample_433;385;0.04581275877984119
434;434;Population 1600;1600;sample_434;390;-0.029080111691254993
435;435;Population 1600;1600;sample_435;395;8.573569194031953e-05
436;436;Population 1600;1600;sample_436;400;-0.0026663423129865606
437;437;Population 1600;1600;sample_437;405;-0.02024190440101998
438;438;Population 1600;1600;sample_438;410;0.00717773437482279
439;439;Population 1600;1600;sample_439;415;0.052355325938296865
440;440;Population 1600;1600;sample_440;420;0.09929922205706801
441;441;Population 1600;1600;sample_441;425;0.07990737290536584
442;442;Population 1600;1600;sample_442;430;-0.037125991266110006
443;443;Population 1600;1600;sample_443;435;0.04032957087804035
444;444;Population 1600;1600;sample_444;440;-0.040807634804152934
445;445;Population 1600;1600;sample_445;445;0.09802227805469908
446;446;Population 1600;1600;sample_446;450;-0.0482065996149796
447;447;Population 1600;1600;sample_447;455;-0.005390610908601496
448;448;Population 1600;1600;sample_448;460;0.008149504980163286
449;449;Population 1600;1600;sample_449;465;0.05496552474488958
450;450;Population 1600;1600;sample_450;470;-0.0467964327879415
451;451;Population 1600;1600;sample_451;475;-0.012250998612530865
452;452;Population 1600;1600;sample_452;480;0.07877540332136156
453;453;Population 1600;1600;sample_453;485;-0.014652107873313771
454;454;Population 1600;1600;sample_454;490;-0.03178151126745932
455;455;Population 1600;1600;sample_455;495;0.02214505375189559
456;456;Population 1600;1600;sample_456;500;0.024131715725229427
457;457;Population 1600;1600;sample_457;505;0.0008082161553960706
458;458;Population 1600;1600;sample_458;510;0.023348437134354125
459;459;Population 1600;1600;sample_459;515;-0.01068745615514838
460;460;Population 1600;1600;sample_460;520;0.01646207653207951
461;461;Population 1600;1600;sample_461;525;0.042078343711753355
462;462;Population 1600;1600;sample_462;530;0.024287375903037704
463;463;Population 1600;1600;sample_463;535;0.012118835376063605
464;464;Population 1600;1600;sample_464;540;0.046547157072485044
465;465;Population 1600;1600;sample_465;545;0.005507273220641948
466;466;Population 1600;1600;sample_466;550;0.04881947335882781
467;467;Population 1600;1600;sample_467;555;-0.009641070012017257
468;468;Population 1600;1600;sample_468;560;0.01954974020589353
469;469;Population 1600;1600;sample_469;565;0.06297117080507139
470;470;Population 1600;1600;sample_470;570;-0.060619481774970785
471;471;Population 1600;1600;sample_471;575;0.049169459547718807
472;472;Population 1600;1600;sample_472;580;0.02951465056099089
473;473;Population 1600;1600;sample_473;585;0.054904042032545355
474;474;Population 1600;1600;sample_474;590;0.014632626108032789
475;475;Population 1600;1600;sample_475;595;0.03655688451265405
476;476;Population 1600;1600;sample_476;600;0.05900795907645566
477;477;Population 1600;1600;sample_477;605;0.05592762503384334
478;478;Population 1600;1600;sample_478;610;-0.01228315889253874
479;479;Population 1600;1600;sample_479;615;0.05372849247301555
480;480;Population 1600;1600;sample_480;620;0.07673220289846434
481;481;Population 1600;1600;sample_481;625;0.01263065081283221
