;rank;population_name;population_size;sample_name;sample_size;sample_mean
39;39;Population 600;600;sample_39;105;-0.12347914596833573
40;40;Population 600;600;sample_40;110;-0.013378974562814889
41;41;Population 600;600;sample_41;115;0.10275612568522928
42;42;Population 600;600;sample_42;120;0.12661145365786075
43;43;Population 600;600;sample_43;125;-0.15849052760262952
44;44;Population 600;600;sample_44;130;0.08547677371754207
45;45;Population 600;600;sample_45;135;0.05972735750588061
46;46;Population 600;600;sample_46;140;-0.08352828661364677
47;47;Population 600;600;sample_47;145;-0.07836439892915961
48;48;Population 600;600;sample_48;150;-0.022064398767450574
49;49;Population 600;600;sample_49;155;0.04707325144357167
50;50;Population 600;600;sample_50;160;0.03574943105133739
51;51;Population 600;600;sample_51;165;-0.013660462358831855
52;52;Population 600;600;sample_52;170;0.04843721553598708
53;53;Population 600;600;sample_53;175;0.09841675327552811
54;54;Population 600;600;sample_54;180;-0.11336929041948111
55;55;Population 600;600;sample_55;185;0.10136651778918512
56;56;Population 600;600;sample_56;190;-0.044452142080018915
57;57;Population 600;600;sample_57;195;-0.08774865032750552
58;58;Population 600;600;sample_58;200;0.08069878170849884
59;59;Population 600;600;sample_59;205;-0.16210371046036245
60;60;Population 600;600;sample_60;210;0.10670779805600948
61;61;Population 600;600;sample_61;215;0.11192764105316699
62;62;Population 600;600;sample_62;220;-0.16131961819994048
63;63;Population 600;600;sample_63;225;0.005783732720162496
64;64;Population 600;600;sample_64;230;0.040737292834957944
65;65;Population 600;600;sample_65;235;-0.04194480515870567
66;66;Population 600;600;sample_66;240;-0.004192259396598208
67;67;Population 600;600;sample_67;245;0.06308433632533614
68;68;Population 600;600;sample_68;250;-0.08427478629805753
69;69;Population 600;600;sample_69;255;0.04969631467997715
70;70;Population 600;600;sample_70;260;0.01592309968257747
71;71;Population 600;600;sample_71;265;-0.001811959277039291
72;72;Population 600;600;sample_72;270;-0.02047027637184231
73;73;Population 600;600;sample_73;275;0.03776281194073139
74;74;Population 600;600;sample_74;280;0.10415667297150638
75;75;Population 600;600;sample_75;285;-0.02366740543844818
76;76;Population 600;600;sample_76;290;0.013419916656272577
77;77;Population 600;600;sample_77;295;-0.004472088569637987
78;78;Population 600;600;sample_78;300;-0.04351862837886286
79;79;Population 600;600;sample_79;305;0.05444484509361265
80;80;Population 600;600;sample_80;310;-0.01143421172555441
81;81;Population 600;600;sample_81;315;-0.06841765038308838
82;82;Population 600;600;sample_82;320;-0.05398931246052534
83;83;Population 600;600;sample_83;325;0.017795769728852367
84;84;Population 600;600;sample_84;330;-0.007030666951887487
85;85;Population 600;600;sample_85;335;0.08828522199891108
86;86;Population 600;600;sample_86;340;-0.004357632983900588
87;87;Population 600;600;sample_87;345;-0.00041536994932403763
88;88;Population 600;600;sample_88;350;0.03208480846771825
89;89;Population 600;600;sample_89;355;0.07489314313354305
90;90;Population 600;600;sample_90;360;0.01189317093081867
91;91;Population 600;600;sample_91;365;0.01809345263986791
92;92;Population 600;600;sample_92;370;-0.038542025130462544
93;93;Population 600;600;sample_93;375;-0.07491334407949973
94;94;Population 600;600;sample_94;380;-0.022763882804612404
95;95;Population 600;600;sample_95;385;-0.08207107828404282
96;96;Population 600;600;sample_96;390;0.052630369250310886
97;97;Population 600;600;sample_97;395;-0.03532687731052377
98;98;Population 600;600;sample_98;400;-0.09463448136971458
99;99;Population 600;600;sample_99;405;0.029646072275727686
100;100;Population 600;600;sample_100;410;-0.018464043518342185
101;101;Population 600;600;sample_101;415;0.008903940204390592
102;102;Population 600;600;sample_102;420;-0.05543678471771998
103;103;Population 600;600;sample_103;425;-0.011550836089362745
104;104;Population 600;600;sample_104;430;-0.01852880314031941
105;105;Population 600;600;sample_105;435;-0.07138268335016414
106;106;Population 600;600;sample_106;440;-0.03753266267613106
107;107;Population 600;600;sample_107;445;-0.00016711257869261216
108;108;Population 600;600;sample_108;450;-0.017869946878815803
109;109;Population 600;600;sample_109;455;0.02109136578862584
110;110;Population 600;600;sample_110;460;-0.0014924934993404348
111;111;Population 600;600;sample_111;465;0.03392603247385192
112;112;Population 600;600;sample_112;470;-0.032898412340737634
113;113;Population 600;600;sample_113;475;-0.014994620266624539
114;114;Population 600;600;sample_114;480;-0.0060780514605441645
115;115;Population 600;600;sample_115;485;0.0012845516127656114
116;116;Population 600;600;sample_116;490;0.0010187728783441227
117;117;Population 600;600;sample_117;495;-0.0449720854586553
118;118;Population 600;600;sample_118;500;-0.00990710450877062
119;119;Population 600;600;sample_119;505;0.00507431641667202
120;120;Population 600;600;sample_120;510;-0.024817829941778825
121;121;Population 600;600;sample_121;515;0.04406362695088544
122;122;Population 600;600;sample_122;520;-0.0405887409161714
123;123;Population 600;600;sample_123;525;0.037089901314587496
124;124;Population 600;600;sample_124;530;-0.07059531274961882
125;125;Population 600;600;sample_125;535;0.03686090401844086
126;126;Population 600;600;sample_126;540;0.026758477184337187
127;127;Population 600;600;sample_127;545;-0.023319385393847772
128;128;Population 600;600;sample_128;550;0.010628246609938143
129;129;Population 600;600;sample_129;555;0.014903232882570927
130;130;Population 600;600;sample_130;560;-0.047748473650387126
131;131;Population 600;600;sample_131;565;0.036196875347679576
132;132;Population 600;600;sample_132;570;-0.05616736428877543
133;133;Population 600;600;sample_133;575;-0.035905674611454316
134;134;Population 600;600;sample_134;580;-0.021411882865947984
135;135;Population 600;600;sample_135;585;-0.009375763343614613
136;136;Population 600;600;sample_136;590;-0.05720314879038742
137;137;Population 600;600;sample_137;595;0.08879174276332248
138;138;Population 1100;1100;sample_138;5;-0.7574881251662098
139;139;Population 1100;1100;sample_139;10;-0.18297273588664856
140;140;Population 1100;1100;sample_140;15;0.27009451293572695
141;141;Population 1100;1100;sample_141;20;-0.11436262680291423
142;142;Population 1100;1100;sample_142;25;-0.024768119541334763
143;143;Population 1100;1100;sample_143;30;-0.24839140444824812
144;144;Population 1100;1100;sample_144;35;0.06115298593086443
145;145;Population 1100;1100;sample_145;40;0.009886035047454394
146;146;Population 1100;1100;sample_146;45;0.23798820539765025
147;147;Population 1100;1100;sample_147;50;0.018162556327168802
148;148;Population 1100;1100;sample_148;55;0.3439745076333445
149;149;Population 1100;1100;sample_149;60;0.14822992874331303
150;150;Population 1100;1100;sample_150;65;0.15960640800377512
151;151;Population 1100;1100;sample_151;70;0.03292011930085697
152;152;Population 1100;1100;sample_152;75;-0.03544512435792762
153;153;Population 1100;1100;sample_153;80;0.046727295706587985
154;154;Population 1100;1100;sample_154;85;0.04322614148138463
155;155;Population 1100;1100;sample_155;90;-0.01644823903125812
156;156;Population 1100;1100;sample_156;95;0.0368096693170314
157;157;Population 1100;1100;sample_157;100;0.1923230537188017
158;158;Population 1100;1100;sample_158;105;0.24558484669058842
159;159;Population 1100;1100;sample_159;110;-0.033708146957050614
160;160;Population 1100;1100;sample_160;115;0.07828307351421933
161;161;Population 1100;1100;sample_161;120;-0.012970545338894112
162;162;Population 1100;1100;sample_162;125;0.06267960441646371
163;163;Population 1100;1100;sample_163;130;-0.07207663560614452
164;164;Population 1100;1100;sample_164;135;0.11307742541715007
165;165;Population 1100;1100;sample_165;140;-0.09154784711148645
166;166;Population 1100;1100;sample_166;145;0.05746440267470818
167;167;Population 1100;1100;sample_167;150;0.02557485555336584
168;168;Population 1100;1100;sample_168;155;-0.06403225856318635
169;169;Population 1100;1100;sample_169;160;-0.1309624783125632
170;170;Population 1100;1100;sample_170;165;-0.07715454657535473
171;171;Population 1100;1100;sample_171;170;-0.03552878782183592
172;172;Population 1100;1100;sample_172;175;-0.015767534998728697
173;173;Population 1100;1100;sample_173;180;-0.05771169464198296
174;174;Population 1100;1100;sample_174;185;0.08495284469179687
175;175;Population 1100;1100;sample_175;190;0.06825779026560579
176;176;Population 1100;1100;sample_176;195;-0.031163960365115623
177;177;Population 1100;1100;sample_177;200;0.11921968000001748
178;178;Population 1100;1100;sample_178;205;0.020414603769182783
179;179;Population 1100;1100;sample_179;210;-0.016948240164659636
180;180;Population 1100;1100;sample_180;215;0.05504903064186624
181;181;Population 1100;1100;sample_181;220;0.0816332013828506
182;182;Population 1100;1100;sample_182;225;-0.03956581340429239
183;183;Population 1100;1100;sample_183;230;0.048711976703421284
184;184;Population 1100;1100;sample_184;235;-0.028828387368842693
185;185;Population 1100;1100;sample_185;240;0.08836047834855819
186;186;Population 1100;1100;sample_186;245;0.0661125391436257
187;187;Population 1100;1100;sample_187;250;0.008854597548295868
188;188;Population 1100;1100;sample_188;255;0.036114339521917095
189;189;Population 1100;1100;sample_189;260;-0.01974259223521512
190;190;Population 1100;1100;sample_190;265;0.04021770225989705
191;191;Population 1100;1100;sample_191;270;-0.01274167326144964
192;192;Population 1100;1100;sample_192;275;-0.012213606364525394
193;193;Population 1100;1100;sample_193;280;0.021765012030416156
194;194;Population 1100;1100;sample_194;285;0.034424332579525
195;195;Population 1100;1100;sample_195;290;-0.04128574070422006
196;196;Population 1100;1100;sample_196;295;0.00012624758050744348
197;197;Population 1100;1100;sample_197;300;-0.075940464935523
198;198;Population 1100;1100;sample_198;305;-0.03609074728957269
199;199;Population 1100;1100;sample_199;310;-0.002490350942271948
200;200;Population 1100;1100;sample_200;315;0.01450515958051148
201;201;Population 1100;1100;sample_201;320;-0.06047129366657986
202;202;Population 1100;1100;sample_202;325;-0.052921411729870124
203;203;Population 1100;1100;sample_203;330;-0.06850173318685902
204;204;Population 1100;1100;sample_204;335;-0.08172519265588812
205;205;Population 1100;1100;sample_205;340;-0.08002950939885393
206;206;Population 1100;1100;sample_206;345;-0.024599763383186042
207;207;Population 1100;1100;sample_207;350;0.08346153938353898
208;208;Population 1100;1100;sample_208;355;-0.08497404313277647
209;209;Population 1100;1100;sample_209;360;-0.00728180152905861
210;210;Population 1100;1100;sample_210;365;0.05169422789413019
211;211;Population 1100;1100;sample_211;370;0.09549937820563086
212;212;Population 1100;1100;sample_212;375;-0.022693547918621892
213;213;Population 1100;1100;sample_213;380;0.03083536910891374
214;214;Population 1100;1100;sample_214;385;0.026363662836359835
215;215;Population 1100;1100;sample_215;390;0.009951513448663057
216;216;Population 1100;1100;sample_216;395;0.041172874912391154
217;217;Population 1100;1100;sample_217;400;0.08086368477858563
218;218;Population 1100;1100;sample_218;405;-0.012353912282909012
219;219;Population 1100;1100;sample_219;410;0.03122047238855088
220;220;Population 1100;1100;sample_220;415;-0.010336707821286035
221;221;Population 1100;1100;sample_221;420;0.009210344619432166
222;222;Population 1100;1100;sample_222;425;-0.020224470035118042
223;223;Population 1100;1100;sample_223;430;0.023125418966630923
224;224;Population 1100;1100;sample_224;435;-0.017447925179310337
225;225;Population 1100;1100;sample_225;440;6.958522381478416e-05
226;226;Population 1100;1100;sample_226;445;-0.030441574927313742
227;227;Population 1100;1100;sample_227;450;-0.07802558093420459
228;228;Population 1100;1100;sample_228;455;-0.11253883761039826
229;229;Population 1100;1100;sample_229;460;0.06476416149025933
230;230;Population 1100;1100;sample_230;465;-0.03890073939538047
231;231;Population 1100;1100;sample_231;470;-0.06338139730548331
232;232;Population 1100;1100;sample_232;475;0.03715995340419695
233;233;Population 1100;1100;sample_233;480;-0.009170424106523726
234;234;Population 1100;1100;sample_234;485;-0.022647507530044308
235;235;Population 1100;1100;sample_235;490;0.041984540793893396
236;236;Population 1100;1100;sample_236;495;-0.019355907443091364
237;237;Population 1100;1100;sample_237;500;0.01819488437260621
238;238;Population 1100;1100;sample_238;505;-0.06025978498386748
239;239;Population 1100;1100;sample_239;510;0.042463781861473114
240;240;Population 1100;1100;sample_240;515;0.05254320947829765
241;241;Population 1100;1100;sample_241;520;0.03107354294807861
242;242;Population 1100;1100;sample_242;525;0.026902991848689443
243;243;Population 1100;1100;sample_243;530;0.00658101499562882
244;244;Population 1100;1100;sample_244;535;-0.048952661633681484
245;245;Population 1100;1100;sample_245;540;0.02865526523265667
246;246;Population 1100;1100;sample_246;545;-0.01350081634547648
247;247;Population 1100;1100;sample_247;550;0.04325947770317161
248;248;Population 1100;1100;sample_248;555;0.04978373705351432
249;249;Population 1100;1100;sample_249;560;-0.08967371375842134
250;250;Population 1100;1100;sample_250;565;-0.027281564288819515
251;251;Population 1100;1100;sample_251;570;-0.03150754075354572
252;252;Population 1100;1100;sample_252;575;0.04711812314434472
253;253;Population 1100;1100;sample_253;580;0.012572510484732864
254;254;Population 1100;1100;sample_254;585;-0.030570722315043236
255;255;Population 1100;1100;sample_255;590;-0.04378124939303395
256;256;Population 1100;1100;sample_256;595;0.01781697004696283
257;257;Population 1100;1100;sample_257;600;-0.01504052553928749
258;258;Population 1100;1100;sample_258;605;-0.030241674486990784
259;259;Population 1100;1100;sample_259;610;-0.08671344643398127
260;260;Population 1100;1100;sample_260;615;0.0058111682760402005
261;261;Population 1100;1100;sample_261;620;-0.01002800398498679
262;262;Population 1100;1100;sample_262;625;-0.02850961910698598
263;263;Population 1100;1100;sample_263;630;0.046842714450608135
264;264;Population 1100;1100;sample_264;635;-0.010756351711064276
265;265;Population 1100;1100;sample_265;640;0.03681138790773053
266;266;Population 1100;1100;sample_266;645;0.020060326535879556
267;267;Population 1100;1100;sample_267;650;-0.022297208924991402
268;268;Population 1100;1100;sample_268;655;0.024439935692558475
269;269;Population 1100;1100;sample_269;660;0.0068066635680021385
270;270;Population 1100;1100;sample_270;665;-0.03003041714413203
271;271;Population 1100;1100;sample_271;670;-0.007584440738328309
272;272;Population 1100;1100;sample_272;675;0.03211757658705011
273;273;Population 1100;1100;sample_273;680;0.0006457177648265197
274;274;Population 1100;1100;sample_274;685;-0.0008239521981925155
275;275;Population 1100;1100;sample_275;690;0.0051001135584459985
276;276;Population 1100;1100;sample_276;695;0.023733416644711847
277;277;Population 1100;1100;sample_277;700;0.003945116778139065
278;278;Population 1100;1100;sample_278;705;0.029628913938916996
279;279;Population 1100;1100;sample_279;710;0.023198133180221323
280;280;Population 1100;1100;sample_280;715;0.004544934576962991
281;281;Population 1100;1100;sample_281;720;-0.02298312533144833
282;282;Population 1100;1100;sample_282;725;0.015144384828570678
283;283;Population 1100;1100;sample_283;730;0.057331597194715284
284;284;Population 1100;1100;sample_284;735;-0.03730032860537697
285;285;Population 1100;1100;sample_285;740;-0.02038202116161753
286;286;Population 1100;1100;sample_286;745;-0.03055122712971663
287;287;Population 1100;1100;sample_287;750;0.012427759749384117
288;288;Population 1100;1100;sample_288;755;0.06919684204546316
289;289;Population 1100;1100;sample_289;760;0.0033366007299573
290;290;Population 1100;1100;sample_290;765;0.02953066657765118
291;291;Population 1100;1100;sample_291;770;-0.004791424846905208
292;292;Population 1100;1100;sample_292;775;-0.035811858495664935
293;293;Population 1100;1100;sample_293;780;0.025086350721960905
294;294;Population 1100;1100;sample_294;785;-0.029923325551929104
295;295;Population 1100;1100;sample_295;790;0.00595134859705802
296;296;Population 1100;1100;sample_296;795;0.008445100850858346
297;297;Population 1100;1100;sample_297;800;0.06957899894000102
298;298;Population 1100;1100;sample_298;805;-0.015766963442384596
299;299;Population 1100;1100;sample_299;810;0.016036080156508814
300;300;Population 1100;1100;sample_300;815;-0.00331528678319449
301;301;Population 1100;1100;sample_301;820;0.018176690163786865
302;302;Population 1100;1100;sample_302;825;0.03480830384149547
303;303;Population 1100;1100;sample_303;830;-0.01861940872811549
304;304;Population 1100;1100;sample_304;835;0.008630794437552144
305;305;Population 1100;1100;sample_305;840;-0.010137050748058284
306;306;Population 1100;1100;sample_306;845;0.07329495008314524
307;307;Population 1100;1100;sample_307;850;0.0019934750115855908
308;308;Population 1100;1100;sample_308;855;0.025970150754689846
309;309;Population 1100;1100;sample_309;860;-0.012921758343770082
310;310;Population 1100;1100;sample_310;865;-0.03340729940992021
311;311;Population 1100;1100;sample_311;870;-0.024674739412232926
312;312;Population 1100;1100;sample_312;875;0.06905049199075
313;313;Population 1100;1100;sample_313;880;-0.031519491476990666
314;314;Population 1100;1100;sample_314;885;-0.05084631024518902
315;315;Population 1100;1100;sample_315;890;-0.004920732710668977
316;316;Population 1100;1100;sample_316;895;-0.027945451195860012
317;317;Population 1100;1100;sample_317;900;-0.016859490766157753
318;318;Population 1100;1100;sample_318;905;0.01288120655023439
319;319;Population 1100;1100;sample_319;910;0.06548046949415784
320;320;Population 1100;1100;sample_320;915;-0.015509390607648518
321;321;Population 1100;1100;sample_321;920;-0.060744528022061164
322;322;Population 1100;1100;sample_322;925;-0.01633832135380075
323;323;Population 1100;1100;sample_323;930;-0.034663286814875814
324;324;Population 1100;1100;sample_324;935;0.05085934142401983
325;325;Population 1100;1100;sample_325;940;-0.0258546654336925
326;326;Population 1100;1100;sample_326;945;0.020264351979244755
327;327;Population 1100;1100;sample_327;950;-0.01583514444267354
328;328;Population 1100;1100;sample_328;955;0.019802788814677365
329;329;Population 1100;1100;sample_329;960;0.02585545977288288
330;330;Population 1100;1100;sample_330;965;0.007355907493971222
331;331;Population 1100;1100;sample_331;970;0.06426559986120099
332;332;Population 1100;1100;sample_332;975;0.021868533473307937
333;333;Population 1100;1100;sample_333;980;-0.05405046095305444
334;334;Population 1100;1100;sample_334;985;-0.00306926995040888
335;335;Population 1100;1100;sample_335;990;-0.013936684284795465
336;336;Population 1100;1100;sample_336;995;0.014724028825160815
337;337;Population 1100;1100;sample_337;1000;0.014261787701019657
338;338;Population 1100;1100;sample_338;1005;0.018836035112910876
339;339;Population 1100;1100;sample_339;1010;-0.012709296050124939
340;340;Population 1100;1100;sample_340;1015;-0.03818703630005651
341;341;Population 1100;1100;sample_341;1020;-0.06325561735374055
342;342;Population 1100;1100;sample_342;1025;0.006447943158766858
343;343;Population 1100;1100;sample_343;1030;-0.03865127862361119
344;344;Population 1100;1100;sample_344;1035;0.01284520195783078
345;345;Population 1100;1100;sample_345;1040;0.037453319137572494
346;346;Population 1100;1100;sample_346;1045;-0.06926111937351703
347;347;Population 1100;1100;sample_347;1050;-0.013475048292456672
348;348;Population 1100;1100;sample_348;1055;-0.033024073663439284
349;349;Population 1100;1100;sample_349;1060;-0.02214567625221267
350;350;Population 1100;1100;sample_350;1065;0.015804512691147188
351;351;Population 1100;1100;sample_351;1070;0.040101436069372144
352;352;Population 1100;1100;sample_352;1075;-0.003585885837674939
353;353;Population 1100;1100;sample_353;1080;-0.053228957038896865
354;354;Population 1100;1100;sample_354;1085;0.035471057124730275
355;355;Population 1100;1100;sample_355;1090;0.005118677927267925
356;356;Population 1100;1100;sample_356;1095;0.012902818488523314
357;357;Population 1600;1600;sample_357;5;-0.011304760745110044
358;358;Population 1600;1600;sample_358;10;0.14357518142845335
359;359;Population 1600;1600;sample_359;15;-0.09911597899318508
360;360;Population 1600;1600;sample_360;20;0.1932035934839439
361;361;Population 1600;1600;sample_361;25;-0.017271813462997762
362;362;Population 1600;1600;sample_362;30;0.01611378325133535
363;363;Population 1600;1600;sample_363;35;0.005378943515101613
364;364;Population 1600;1600;sample_364;40;-0.16604218763840076
365;365;Population 1600;1600;sample_365;45;-0.07975125989868184
366;366;Population 1600;1600;sample_366;50;-0.08144561578608142
367;367;Population 1600;1600;sample_367;55;0.04988022467750166
368;368;Population 1600;1600;sample_368;60;0.10540592407612516
369;369;Population 1600;1600;sample_369;65;0.09779583855450323
370;370;Population 1600;1600;sample_370;70;-0.21187083367330745
371;371;Population 1600;1600;sample_371;75;0.052049108014428636
372;372;Population 1600;1600;sample_372;80;0.06251593239249101
373;373;Population 1600;1600;sample_373;85;0.04708713983016577
374;374;Population 1600;1600;sample_374;90;-0.2274475546157473
375;375;Population 1600;1600;sample_375;95;-0.14667204000680753
376;376;Population 1600;1600;sample_376;100;0.06393629040535095
377;377;Population 1600;1600;sample_377;105;0.008777294323333053
378;378;Population 1600;1600;sample_378;110;0.08201836098146416
379;379;Population 1600;1600;sample_379;115;0.061921057124587064
380;380;Population 1600;1600;sample_380;120;0.008280972802899989
381;381;Population 1600;1600;sample_381;125;-0.008958213105941384
382;382;Population 1600;1600;sample_382;130;0.015062121525610143
383;383;Population 1600;1600;sample_383;135;-0.006259198574805414
384;384;Population 1600;1600;sample_384;140;-0.008657889767360013
385;385;Population 1600;1600;sample_385;145;-0.0685441128988689
386;386;Population 1600;1600;sample_386;150;-0.03919161171851978
387;387;Population 1600;1600;sample_387;155;0.10809030955147428
388;388;Population 1600;1600;sample_388;160;0.05091668888898471
389;389;Population 1600;1600;sample_389;165;0.07857885775036116
390;390;Population 1600;1600;sample_390;170;0.04768372248762458
391;391;Population 1600;1600;sample_391;175;-0.23309869549766846
392;392;Population 1600;1600;sample_392;180;-0.006787050067184512
393;393;Population 1600;1600;sample_393;185;-0.010712848918572373
394;394;Population 1600;1600;sample_394;190;0.11348916179302244
395;395;Population 1600;1600;sample_395;195;0.012225941331937412
396;396;Population 1600;1600;sample_396;200;-0.15891117687757794
397;397;Population 1600;1600;sample_397;205;-1.136656484722609e-05
398;398;Population 1600;1600;sample_398;210;-0.04995237521597666
399;399;Population 1600;1600;sample_399;215;0.01804745239724987
400;400;Population 1600;1600;sample_400;220;0.03651418203944097
401;401;Population 1600;1600;sample_401;225;0.014116905716315428
402;402;Population 1600;1600;sample_402;230;-0.02623674552878657
403;403;Population 1600;1600;sample_403;235;-0.0018038944075196859
404;404;Population 1600;1600;sample_404;240;0.05869316882485475
405;405;Population 1600;1600;sample_405;245;-0.0945630738216447
406;406;Population 1600;1600;sample_406;250;-0.03751727356698459
407;407;Population 1600;1600;sample_407;255;-0.013770196834710185
408;408;Population 1600;1600;sample_408;260;-0.03347223075226712
409;409;Population 1600;1600;sample_409;265;0.06923122384857103
410;410;Population 1600;1600;sample_410;270;-0.2362775826449822
411;411;Population 1600;1600;sample_411;275;0.10302802582736692
412;412;Population 1600;1600;sample_412;280;-0.05583232746046431
413;413;Population 1600;1600;sample_413;285;-0.038657737422457324
414;414;Population 1600;1600;sample_414;290;-0.011313944737299469
415;415;Population 1600;1600;sample_415;295;0.07831076902264113
416;416;Population 1600;1600;sample_416;300;0.0029443323323016615
417;417;Population 1600;1600;sample_417;305;0.019833218201679978
418;418;Population 1600;1600;sample_418;310;0.07890190684814365
419;419;Population 1600;1600;sample_419;315;-0.09162282763931384
420;420;Population 1600;1600;sample_420;320;-0.09014388000737135
421;421;Population 1600;1600;sample_421;325;-0.05702867956564979
422;422;Population 1600;1600;sample_422;330;-0.08812303247625501
423;423;Population 1600;1600;sample_423;335;0.024028409772337146
424;424;Population 1600;1600;sample_424;340;-0.04449285813160902
425;425;Population 1600;1600;sample_425;345;0.07733448694685377
426;426;Population 1600;1600;sample_426;350;0.04612957489495169
427;427;Population 1600;1600;sample_427;355;-0.0003611165762457897
428;428;Population 1600;1600;sample_428;360;0.02293574602266135
429;429;Population 1600;1600;sample_429;365;-0.03777689693161404
430;430;Population 1600;1600;sample_430;370;-0.03342953574304457
431;431;Population 1600;1600;sample_431;375;0.018692020388479606
432;432;Population 1600;1600;sample_432;380;-0.004999972608401695
433;433;Population 1600;1600;sample_433;385;0.049285139927805456
434;434;Population 1600;1600;sample_434;390;-0.025423968661131006
435;435;Population 1600;1600;sample_435;395;0.015330574824511044
436;436;Population 1600;1600;sample_436;400;0.0012046241393091506
437;437;Population 1600;1600;sample_437;405;-0.020000567138145048
438;438;Population 1600;1600;sample_438;410;0.15337604392157592
439;439;Population 1600;1600;sample_439;415;-0.024955869421432672
440;440;Population 1600;1600;sample_440;420;0.027398860671632184
441;441;Population 1600;1600;sample_441;425;0.017103640502135017
442;442;Population 1600;1600;sample_442;430;-0.039042539701161776
443;443;Population 1600;1600;sample_443;435;0.008501346671699122
444;444;Population 1600;1600;sample_444;440;0.056422996892379305
445;445;Population 1600;1600;sample_445;445;0.008799491903144005
446;446;Population 1600;1600;sample_446;450;-0.035343469677395475
447;447;Population 1600;1600;sample_447;455;0.04021681994193854
448;448;Population 1600;1600;sample_448;460;-0.03993969636204536
449;449;Population 1600;1600;sample_449;465;-0.005284093022392578
450;450;Population 1600;1600;sample_450;470;-0.02506723209550038
451;451;Population 1600;1600;sample_451;475;-0.060832660432216426
452;452;Population 1600;1600;sample_452;480;-0.0017666582622488732
453;453;Population 1600;1600;sample_453;485;-0.054620298861601344
454;454;Population 1600;1600;sample_454;490;-0.03609617907911317
455;455;Population 1600;1600;sample_455;495;-0.02953904921070324
456;456;Population 1600;1600;sample_456;500;-0.005731404793773898
457;457;Population 1600;1600;sample_457;505;-0.026561705518896212
458;458;Population 1600;1600;sample_458;510;-0.0014115852557572226
459;459;Population 1600;1600;sample_459;515;-0.005394331125343146
460;460;Population 1600;1600;sample_460;520;-0.04981661868173463
461;461;Population 1600;1600;sample_461;525;0.009354002285320354
462;462;Population 1600;1600;sample_462;530;-0.06428357381531775
463;463;Population 1600;1600;sample_463;535;0.006867963204893458
464;464;Population 1600;1600;sample_464;540;-0.00020798323923913105
465;465;Population 1600;1600;sample_465;545;-0.001961699319927203
466;466;Population 1600;1600;sample_466;550;0.018424821585483094
467;467;Population 1600;1600;sample_467;555;0.0541548707729571
468;468;Population 1600;1600;sample_468;560;-0.06383380156522057
469;469;Population 1600;1600;sample_469;565;-0.02223254291249092
470;470;Population 1600;1600;sample_470;570;-0.004466014319675543
471;471;Population 1600;1600;sample_471;575;0.014903976381066594
472;472;Population 1600;1600;sample_472;580;-0.0328481303506034
473;473;Population 1600;1600;sample_473;585;-0.024319363384874445
474;474;Population 1600;1600;sample_474;590;0.051412163464839046
475;475;Population 1600;1600;sample_475;595;0.014016499065282665
476;476;Population 1600;1600;sample_476;600;0.020517275685471813
477;477;Population 1600;1600;sample_477;605;0.014017080599497175
478;478;Population 1600;1600;sample_478;610;0.043840332739547856
479;479;Population 1600;1600;sample_479;615;-0.016199383346535395
